Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Fibers: EGFP area µm^2	Fibers: DsRed area µm^2	ID	Side	Parent ID	Area µm^2	Perimeter µm
animalid1-SC_s2.ome.tiff	9812417e-bf73-46ce-bb92-249823cc303c	Annotation	rs	Left: rs	lfc	Polygon	2489.7	957.48	655.8975	244.8225	69	0	75	37804.6	799
animalid1-SC_s2.ome.tiff	640783b7-b02a-4d58-a196-7673c01feb03	Annotation	GM	Left: GM	root	Polygon	1851.8	914.04	39607.7852	4322.3623	71	0	250	693860	3865.6
animalid1-SC_s2.ome.tiff	838a563a-6971-404e-b877-2c4be97ca3d1	Annotation	DH	Left: DH	GM	Polygon	1964.1	610.5	6763.0952	1521.1801	90	0	71	280766.2	2906.2
animalid1-SC_s2.ome.tiff	1cbd200f-5e36-4b16-b2d0-72fcfc456075	Annotation	1Sp	Left: 1Sp	DH	Polygon	2248.3	510.48	552.825	110.7675	1	0	90	12595.1	1372.5
animalid1-SC_s2.ome.tiff	ab47d736-a875-4046-b149-dc7c0151dd78	Annotation	2Ssp	Left: 2Ssp	DH	Polygon	2195.7	503.29	674.325	193.7925	2	0	90	17798.1	1401
animalid1-SC_s2.ome.tiff	17f4d055-3947-4058-bc2e-d164f438a09e	Annotation	2Spl	Left: 2Spl	DH	Polygon	2184.2	537.09	663.9975	268.515	3	0	90	21250.5	1472.7
animalid1-SC_s2.ome.tiff	6cbbdb78-339f-41ff-aa74-871beaa6e266	Annotation	3Sp	Left: 3Sp	DH	Polygon	2099.5	534.76	1270.89	456.84	4	0	90	47076.9	1404.5
animalid1-SC_s2.ome.tiff	da339082-bf79-4863-93e7-a9d8df4bca5f	Annotation	4Sp	Left: 4Sp	DH	Geometry	1905.7	574.1	809.19	331.8975	5	0	90	69376.9	2216.7
animalid1-SC_s2.ome.tiff	9d1a7d73-a5c5-43d9-b772-6440198271e6	Annotation	IB	Left: IB	DH	Polygon	1712.4	552.28	107.325	25.7175	6	0	90	6785.5	316.85
animalid1-SC_s2.ome.tiff	88765c9f-6e48-4756-ac22-63fc5d9ec755	Annotation	5SpL	Left: 5SpL	DH	Polygon	1903.6	708.08	2286.4275	100.2375	8	0	90	74860.5	1048.8
animalid1-SC_s2.ome.tiff	35fb2c21-afaa-455b-ba45-7144d47cbfab	Annotation	5SpM	Left: 5SpM	DH	Polygon	1690.1	735.7	387.585	33.615	9	0	90	30859.9	1077.5
animalid1-SC_s2.ome.tiff	4b44924e-6e24-435a-801c-d0c05875ba47	Annotation	C	Left: C	GM	Polygon	1464.9	926.84	2381.3999	426.465	100	0	71	32370.3	934.49
animalid1-SC_s2.ome.tiff	bf25ec5f-40fd-4813-8759-5996ace1821b	Annotation	10Sp	Left: 10Sp	C	Polygon	1464.9	926.6	2376.3374	425.8575	14	0	100	32260.1	935.78
animalid1-SC_s2.ome.tiff	0e4dad3f-3741-40f7-a4b3-27a6047a5d60	Annotation	CC	Left: CC	C	Polygon	1422.4	974.68	1.215	0	16	0	100	65.02	69.63
animalid1-SC_s2.ome.tiff	161d369c-1b7c-4e61-bdeb-e7c14818b575	Annotation	VH	Left: VH	GM	Geometry	1801.6	1136.6	30475.4395	2374.9199	110	0	71	380700.7	2837.9
animalid1-SC_s2.ome.tiff	7c59c4bb-cee0-4b3f-b158-8a9073573199	Annotation	7Sp	Left: 7Sp	VH	Polygon	1839.3	1023.2	11390.8271	792.7875	18	0	110	190249.9	1976.6
animalid1-SC_s2.ome.tiff	d78e4739-94e1-4d73-bd59-c3cfa5af6cfc	Annotation	CeCv	Left: CeCv	VH	Polygon	1600.3	809.45	723.5325	222.5475	19	0	110	20674.7	558.97
animalid1-SC_s2.ome.tiff	7fa42d63-c1fa-4d9f-aeda-b47a5d683e0e	Annotation	IMM	Left: IMM	VH	Polygon	1531.5	713.07	40.905	10.935	22	0	110	6251.3	308.46
animalid1-SC_s2.ome.tiff	bd017255-370e-419f-834b-47bd57aa0300	Annotation	IMM4	Left: IMM4	IMM	Polygon	1512.6	700.52	29.16	9.1125	224	0	22	1782	232.51
animalid1-SC_s2.ome.tiff	a6a0e2f2-11b4-4cde-ac10-5d8ead73d644	Annotation	IMM5	Left: IMM5	IMM	Polygon	1539.1	718.08	11.745	1.8225	225	0	22	4469.4	295.44
animalid1-SC_s2.ome.tiff	21e6e2b3-fe9d-4593-9f35-88cab85c7624	Annotation	8Sp	Left: 8Sp	VH	Polygon	1800	1291.6	13445.3926	969.975	26	0	110	107307	2098.7
animalid1-SC_s2.ome.tiff	d8977d80-bea3-4e78-a260-6c3a144b5b5e	Annotation	MN	Left: MN	VH	Geometry	1781.3	1392.3	4874.7827	378.675	120	0	110	56217.8	1678.8
animalid1-SC_s2.ome.tiff	228d0f54-0d9a-44ed-907c-7ded57ffb7ce	Annotation	Ax9	Left: Ax9	MN	Polygon	1579.3	1212.1	804.9375	115.425	29	0	120	10060.3	431.01
animalid1-SC_s2.ome.tiff	9eaf4a3f-30a1-4825-8140-42bf0df0be97	Annotation	IH9	Left: IH9	MN	Polygon	1754	1475.7	2688.5925	200.2725	42	0	120	29975.3	657.95
animalid1-SC_s2.ome.tiff	529fd41a-2635-499f-9955-55a5a1ff7b0f	Annotation	Ph9	Left: Ph9	MN	Polygon	1842.1	1392.9	519.4125	25.11	48	0	120	4262.6	252.57
animalid1-SC_s2.ome.tiff	7ef08de1-2f91-4fd6-9f89-b2e1ec65ce91	Annotation	TzSM9	Left: TzSM9	MN	Polygon	1998.8	1334.6	861.84	37.8675	60	0	120	11919.6	419.83
animalid1-SC_s3.ome.tiff	76622dc7-1aa3-4264-b63f-74a0e922a8bc	Annotation	Root		Root object (Image)	Polygon	1341.8	1099	93521.3828	10769.9629				2958645.5	6357.1
animalid1-SC_s3.ome.tiff	6e4b4750-0c64-45d2-93a2-43120df89691	Annotation	root	Right: root	Root	Polygon	835.64	1118.1	27393.3906	2147.7151	250	0		1481421.5	4687.2
animalid1-SC_s3.ome.tiff	276eeced-a61a-4626-a422-75f7b5f3acc1	Annotation	WM	Right: WM	root	Polygon	779.83	1213.4	10310.4902	621.675	130	0	250	782241.7	7358.6
animalid1-SC_s3.ome.tiff	1d569af8-3ca6-4094-b804-819ac8e09159	Annotation	vf	Right: vf	WM	Polygon	952.16	1643	5111.1001	291.195	70	0	130	303432.4	2715.3
animalid1-SC_s3.ome.tiff	04cee48f-ab39-4e5a-bcd9-e7729272f16f	Annotation	df	Right: df	WM	Polygon	1191.9	509.55	874.395	79.785	74	0	130	151342	1598
animalid1-SC_s3.ome.tiff	049e303a-3025-4aaf-b8ed-cb174cf72cde	Annotation	psdc	Right: psdc	df	Polygon	1222.9	457.96	44.145	3.4425	64	0	74	22281	915.91
animalid1-SC_s3.ome.tiff	b77d1887-5854-4285-b187-5b8299fc518c	Annotation	cu	Right: cu	df	Polygon	1109	503.92	375.2325	24.3	61	0	74	65652	1167.4
animalid1-SC_s3.ome.tiff	700da9ac-e78d-4f99-ac64-cf709e8b4963	Annotation	dcs	Right: dcs	df	Polygon	1248.1	700.67	236.925	34.6275	62	0	74	29969.8	718.39
animalid1-SC_s3.ome.tiff	a053e4ac-6b9c-4904-9486-651e8ed02431	Annotation	gr	Right: gr	df	Polygon	1282.5	384.4	218.295	17.415	63	0	74	33477.8	828.38
animalid1-SC_s3.ome.tiff	53050acd-5ae6-444a-b567-dbfa8886eb8b	Annotation	lfc	Right: lfc	WM	Polygon	429.37	1141.5	4321.1475	249.075	75	0	130	327281.2	3796.7
animalid1-SC_s3.ome.tiff	877ca094-5ae8-4ef6-9f0b-b55fe01748ef	Annotation	lf	Right: lf	lfc	Polygon	396.92	1270.3	2900.8125	163.0125	65	0	75	247362.9	2344.1
animalid1-SC_s3.ome.tiff	887f86ff-39c4-46b8-b4a0-051821496697	Annotation	dl	Right: dl	lfc	Polygon	757.12	451.26	374.8275	15.39	66	0	75	19046	1316.9
animalid1-SC_s3.ome.tiff	919d8cb3-f876-4548-90e6-72f4ad41a943	Annotation	LSp	Right: LSp	lfc	Polygon	506.36	808.14	689.715	60.345	68	0	75	39103.4	1039.1
animalid1-SC_s3.ome.tiff	141e720d-41e8-4501-b351-2dafe0ab0e2a	Annotation	rs	Right: rs	lfc	Polygon	373.08	879.93	355.7925	10.3275	69	0	75	21769	578.13
animalid1-SC_s3.ome.tiff	530427da-d7d7-4daf-810a-656604b84709	Annotation	GM	Right: GM	root	Polygon	898.05	1011.6	17091.6074	1526.85	71	0	250	699335.5	3533.7
animalid1-SC_s3.ome.tiff	d7c8144e-2dd3-4b9d-8f68-9e155158be12	Annotation	DH	Right: DH	GM	Geometry	845.66	740.24	5242.3198	381.7125	90	0	71	309363.4	2874.4
animalid1-SC_s3.ome.tiff	3bf7a457-6821-45fd-b72c-54bb98ec49b2	Annotation	1Sp	Right: 1Sp	DH	Polygon	734.74	494.8	288.36	8.3025	1	0	90	12557.8	1366.2
animalid1-SC_s3.ome.tiff	45881429-1c72-4c6d-be52-11ca86039564	Annotation	2Ssp	Right: 2Ssp	DH	Polygon	729.85	524.16	401.9625	23.2875	2	0	90	16415.7	1359
animalid1-SC_s3.ome.tiff	b122f29e-2cca-4f85-9641-300c624e3559	Annotation	2Spl	Right: 2Spl	DH	Geometry	754.83	546.54	326.2275	59.535	3	0	90	18465.9	1375.8
animalid1-SC_s3.ome.tiff	c7d36e45-04ed-4cc3-a800-4071bd9325f4	Annotation	3Sp	Right: 3Sp	DH	Polygon	752.02	604.9	382.5225	58.9275	4	0	90	44412.2	1373.4
animalid1-SC_s3.ome.tiff	48d4baac-13ed-47fd-b749-b5938d622cad	Annotation	4Sp	Right: 4Sp	DH	Geometry	879.38	699.88	500.3775	65.205	5	0	90	73675.1	2251.7
animalid1-SC_s3.ome.tiff	04d7bb4a-3d08-4c93-bf5b-015c992254c2	Annotation	IB	Right: IB	DH	Polygon	1134.2	763.73	50.4225	11.1375	6	0	90	5993.7	347.13
animalid1-SC_s3.ome.tiff	90922f0a-e3c2-4b09-b2f4-a6d50bd08e71	Annotation	5SpL	Right: 5SpL	DH	Polygon	788.59	831.48	1350.675	62.5725	8	0	90	57138.9	997.33
animalid1-SC_s3.ome.tiff	7fc79d85-281a-4b63-b2e0-2f6dbe9ad58e	Annotation	5SpM	Right: 5SpM	DH	Polygon	1030	853.56	356.6025	48.195	9	0	90	46106.7	1370
animalid1-SC_s3.ome.tiff	9c673a4f-eb6c-4695-839b-6a84cdaee464	Annotation	6Sp	Right: 6Sp	DH	Geometry	836.35	989.1	1585.17	44.55	11	0	90	34597.5	1043.9
animalid1-SC_s3.ome.tiff	e34a8f1c-8d56-4f0e-9916-4a7636135e97	Annotation	C	Right: C	GM	Polygon	1286.9	1019.2	1387.3275	54.8775	100	0	71	42314.5	947.33
animalid1-SC_s3.ome.tiff	2aacb389-1528-47ba-b506-bbbcd48473ee	Annotation	10Sp	Right: 10Sp	C	Polygon	1284.5	1019.9	1361.205	53.865	14	0	100	40246.6	1005.3
animalid1-SC_s3.ome.tiff	d2ca7e92-f762-4ab9-ad97-11bb9543aaa6	Annotation	CC	Right: CC	C	Polygon	1330.5	1002.3	24.3	0	16	0	100	2046.3	203.89
animalid1-SC_s3.ome.tiff	564e0cf3-eced-4a80-8427-d566c3ea8c2f	Annotation	VH	Right: VH	GM	Geometry	896.9	1251.7	10461.5547	1090.665	110	0	71	347647.2	2713
animalid1-SC_s3.ome.tiff	06d35cbb-3443-4ed1-9f55-c5787ce55a04	Annotation	7Sp	Right: 7Sp	VH	Polygon	876.66	1177.5	4746.8027	332.505	18	0	110	173971	2280.6
animalid1-SC_s3.ome.tiff	3bfb175d-fa2e-40bc-8ad4-9f8f2a9e29bf	Annotation	CeCv	Right: CeCv	VH	Polygon	1138.4	976.36	503.415	25.11	19	0	110	16933.7	521.24
animalid1-SC_s3.ome.tiff	594c2a1f-e9aa-4b92-8c1c-3edf2c10508a	Annotation	IMM	Right: IMM	VH	Polygon	1189.7	862.22	38.2725	41.31	22	0	110	6945.5	332.97
animalid1-SC_s3.ome.tiff	f4ce4ac2-18d0-4c4f-bad8-fbcd6829c100	Annotation	IMM5	Right: IMM5	IMM	Polygon	1189.7	862.22	38.2725	41.31	225	0	22	6945.5	332.97
animalid1-SC_s3.ome.tiff	0f22ab60-6528-4521-be2b-94b803a14ab8	Annotation	8Sp	Right: 8Sp	VH	Geometry	966.77	1382.7	3249.3149	472.635	26	0	110	96403.6	1733.7
animalid1-SC_s3.ome.tiff	4fe5ffc1-80bf-484b-a7b2-ae3ad05e3158	Annotation	MN	Right: MN	VH	Geometry	722.03	1394.8	1923.75	219.105	120	0	110	53393.5	2031.9
animalid1-SC_s3.ome.tiff	2a92bacf-e594-4793-9280-e99c1034ce53	Annotation	Ax9	Right: Ax9	MN	Polygon	1058.3	1453.6	121.2975	104.6925	29	0	120	6658.4	373.94
animalid1-SC_s3.ome.tiff	fed52b1f-e765-4217-9852-9d0a0fdedd4b	Annotation	LS9	Right: LS9	MN	Polygon	642.43	1482.4	448.5375	8.7075	44	0	120	10669.3	436.32
animalid1-SC_s3.ome.tiff	0ded5776-d4ae-4978-bbad-b86465892a04	Annotation	Ph9	Right: Ph9	MN	Polygon	766.08	1448.9	306.7875	37.4625	48	0	120	10600.4	376.19
animalid1-SC_s3.ome.tiff	e8a461be-bb56-4641-9374-66e4e4eb2af1	Annotation	Rh9	Right: Rh9	MN	Polygon	943.99	1540.9	6.48	5.0625	52	0	120	3812.2	275.54
animalid1-SC_s3.ome.tiff	6d59a19b-c008-4550-8718-b146efe6d485	Annotation	Tz9	Right: Tz9	MN	Polygon	597.2	1281.3	1040.6475	63.18	59	0	120	21653.1	605.04
animalid1-SC_s3.ome.tiff	99fe172e-218f-4a88-9f01-5e4405ddb1e0	Annotation	root	Left: root	Root	Polygon	1849.3	1079.9	66132.6562	8623.0576	250	0		1477377.3	4676
animalid1-SC_s3.ome.tiff	ec75a221-d054-400f-a37a-d2b4822aa3e1	Annotation	WM	Left: WM	root	Polygon	1919.7	1174.4	19387.5527	2910.1274	130	0	250	798249.7	7310.3
animalid1-SC_s3.ome.tiff	0f1f0850-ea7b-40a6-a894-5a2e2a437943	Annotation	vf	Left: vf	WM	Polygon	1705.3	1597.2	11676.5547	1833.6375	70	0	130	307390.5	2724.8
animalid1-SC_s3.ome.tiff	30e42736-64cf-4e2c-aa57-23763b591e82	Annotation	df	Left: df	WM	Polygon	1495.9	488.6	828.8325	105.0975	74	0	130	132223.6	1532
animalid1-SC_s3.ome.tiff	69463f44-6a06-420a-a5d2-c53848400e8f	Annotation	psdc	Left: psdc	df	Polygon	1469.4	433.84	85.455	6.2775	64	0	74	19278.1	918.45
animalid1-SC_s3.ome.tiff	0125b3f7-a119-4575-ab72-4eb13394065b	Annotation	cu	Left: cu	df	Polygon	1565	475.42	520.6275	78.7725	61	0	74	59882.9	1161.7
animalid1-SC_s3.ome.tiff	12e801a2-05aa-47e6-8f06-eee03c4865dd	Annotation	dcs	Left: dcs	df	Polygon	1432.4	683.08	152.8875	16.2	62	0	74	25882	672.9
animalid1-SC_s3.ome.tiff	05a4de60-02bb-46d2-a24c-38ea602ef7f7	Annotation	gr	Left: gr	df	Polygon	1421.8	370.7	68.04	3.8475	63	0	74	27141.5	804.21
animalid1-SC_s3.ome.tiff	3ae1b82f-cdbc-4c2f-b0fd-9c71b63eda5a	Annotation	lfc	Left: lfc	WM	Polygon	2259.3	1065.2	6861.5098	963.495	75	0	130	358981.1	3805.5
animalid1-SC_s3.ome.tiff	6cda4a8f-9861-4707-a531-1bb6566b6d8f	Annotation	lf	Left: lf	lfc	Polygon	2288.7	1181.5	5607.2251	779.8275	65	0	75	273179.1	2401.4
animalid1-SC_s3.ome.tiff	65da766c-4e1f-4f0a-8718-bd05516c4ad7	Annotation	dl	Left: dl	lfc	Polygon	1928.9	418.02	482.355	63.3825	66	0	75	17587.4	1301.6
animalid1-SC_s3.ome.tiff	2cf179ab-a4ef-49a2-8ec4-bdd052a76afd	Annotation	LSp	Left: LSp	lfc	Polygon	2169.9	734.58	589.8825	70.47	68	0	75	43981.4	1077.8
animalid1-SC_s3.ome.tiff	d9250fa2-f9bb-40fa-bc97-95e1ec042dd8	Annotation	rs	Left: rs	lfc	Polygon	2330	823.39	182.0475	49.815	69	0	75	24233.3	632.47
animalid1-SC_s3.ome.tiff	5d51efba-376f-4f5e-8f53-dc53e1d282f0	Annotation	GM	Left: GM	root	Polygon	1766.4	968.83	46741.4531	5714.145	71	0	250	678812.1	3497.8
animalid1-SC_s3.ome.tiff	62dafd61-6cc4-4811-8b96-03f96e72f420	Annotation	DH	Left: DH	GM	Geometry	1811.2	682.67	8619.0078	890.7975	90	0	71	285648.6	2798.9
animalid1-SC_s3.ome.tiff	b8ca0ff7-fd44-4fcf-81d7-515f170041b6	Annotation	1Sp	Left: 1Sp	DH	Polygon	1944.6	455.75	131.625	6.075	1	0	90	11680.4	1330.6
animalid1-SC_s3.ome.tiff	c69f6e46-618f-404e-8172-fcdfa1fd7fb3	Annotation	2Ssp	Left: 2Ssp	DH	Polygon	1946.3	480.88	167.4675	18.4275	2	0	90	15181	1318.5
animalid1-SC_s3.ome.tiff	03407045-6df1-4ec2-81b7-00846970cbc2	Annotation	2Spl	Left: 2Spl	DH	Geometry	1915.6	496.61	215.055	33.4125	3	0	90	16737.5	1314.9
animalid1-SC_s3.ome.tiff	d766da7b-3be4-4f88-a895-a3a33078d515	Annotation	3Sp	Left: 3Sp	DH	Polygon	1908.5	544.49	327.8475	71.0775	4	0	90	39796.1	1306.2
animalid1-SC_s3.ome.tiff	ffbdb36f-b00d-4bf8-a0e3-5ddd31dfa954	Annotation	4Sp	Left: 4Sp	DH	Geometry	1773.5	637.97	618.435	178.8075	5	0	90	65401.8	2138
animalid1-SC_s3.ome.tiff	a7e8d27b-eda9-4fb6-b163-77a195c33dd7	Annotation	IB	Left: IB	DH	Polygon	1531.2	730.23	4.86	4.455	6	0	90	5839.7	334.99
animalid1-SC_s3.ome.tiff	8d749079-e70a-402c-9e7a-d1e336f8ecbd	Annotation	5SpL	Left: 5SpL	DH	Polygon	1860.1	752.73	3217.3201	256.5675	8	0	90	52741.8	945.17
animalid1-SC_s3.ome.tiff	adda0d69-8b9e-4db7-9faf-b4801aed4f6d	Annotation	5SpM	Left: 5SpM	DH	Polygon	1629.5	804.41	1389.15	82.4175	9	0	90	44162.9	1335.4
animalid1-SC_s3.ome.tiff	94934b1e-2cbe-4400-8994-f8a401a5c8d5	Annotation	6Sp	Left: 6Sp	DH	Geometry	1821	914.31	2547.2476	239.5575	11	0	90	34107.4	1021.5
animalid1-SC_s3.ome.tiff	3fd80bcc-c284-47c8-95ee-36faf466fb4e	Annotation	C	Left: C	GM	Polygon	1387.2	1008.8	1427.8275	361.665	100	0	71	33627.7	911.33
animalid1-SC_s3.ome.tiff	07eb37bf-8528-4ace-a2f8-6376d7e1db2b	Annotation	10Sp	Left: 10Sp	C	Polygon	1387.4	1008.7	1422.5625	361.665	14	0	100	33217.5	913.96
animalid1-SC_s3.ome.tiff	6f82991c-f105-4430-b5b3-2e6e2bc962bf	Annotation	CC	Left: CC	C	Polygon	1345.3	1000.1	0	0	16	0	100	327.96	156.5
animalid1-SC_s3.ome.tiff	cf9b1015-38ea-4d9c-b455-87c474c458ad	Annotation	VH	Left: VH	GM	Geometry	1765.8	1192	36693.4062	4457.4302	110	0	71	359545.8	2711.3
animalid1-SC_s3.ome.tiff	25217341-cd8d-4ced-b29d-f1efc21287a6	Annotation	7Sp	Left: 7Sp	VH	Polygon	1788.4	1113.1	18264.8926	2443.9724	18	0	110	179079.8	2319.8
animalid1-SC_s3.ome.tiff	d12105dc-4a6c-4e8e-81c9-39b727ba2761	Annotation	CeCv	Left: CeCv	VH	Polygon	1524.3	943	1164.5775	81	19	0	110	16597.8	504.56
animalid1-SC_s3.ome.tiff	d9d807e6-f15d-47d1-8edc-ada1de0c055c	Annotation	IMM	Left: IMM	VH	Polygon	1475.4	837.33	158.9625	29.16	22	0	110	6773.8	327.84
animalid1-SC_s3.ome.tiff	3ead8885-d6f6-44c5-addf-a144c331d0c3	Annotation	IMM5	Left: IMM5	IMM	Polygon	1475.4	837.33	158.9625	29.16	225	0	22	6773.8	327.84
animalid1-SC_s3.ome.tiff	502128f9-8568-4141-a329-d984375b7275	Annotation	8Sp	Left: 8Sp	VH	Geometry	1686	1328.1	14233.5225	1630.125	26	0	110	100224.4	1744.7
animalid1-SC_s3.ome.tiff	636b7128-4134-4678-ab7a-8399f473c629	Annotation	MN	Left: MN	VH	Geometry	1940.7	1315.6	2871.45	273.1725	120	0	110	56870	2072.1
animalid1-SC_s3.ome.tiff	f2c637cf-35bf-440e-ba53-51d8ead42815	Annotation	Ax9	Left: Ax9	MN	Polygon	1583.3	1410.3	993.2625	66.015	29	0	120	6928.5	356.92
animalid1-SC_s3.ome.tiff	f21bbec1-b306-4ed1-89ff-40fee9e5a7fb	Annotation	LS9	Left: LS9	MN	Polygon	2022.3	1396.5	428.49	11.9475	44	0	120	11330.7	461.2
animalid1-SC_s3.ome.tiff	08f203c0-dbad-4995-a966-5ddc7e6b3bc8	Annotation	Ph9	Left: Ph9	MN	Polygon	1891.5	1370.5	367.9425	37.665	48	0	120	11224.4	388.89
animalid1-SC_s3.ome.tiff	4dc16aa8-8bbf-4ab5-906f-a72fd1326a4f	Annotation	Rh9	Left: Rh9	MN	Polygon	1697.5	1481.6	266.085	15.1875	52	0	120	4044.9	278.98
animalid1-SC_s3.ome.tiff	d614ce79-0cde-4f2c-8a89-246580014ca7	Annotation	Tz9	Left: Tz9	MN	Polygon	2073.1	1192.9	815.67	142.3575	59	0	120	23341.4	623.04
animalid1-SC_s4.ome.tiff	0dc3d24e-d0df-4b9b-8fd1-9716a560cd4d	Annotation	Root		Root object (Image)	Geometry	1341.8	1077.7	94691.4297					3167090.6	9541.8
animalid1-SC_s4.ome.tiff	292bbd70-e884-433b-9072-df8fa4e7870a	Annotation	root	Right: root	Root	Polygon	788.17	1071.4	27453.9375		250	0		1579424.3	4778.4
animalid1-SC_s4.ome.tiff	7a776dda-20c6-4a3d-87ca-8c3853be6f38	Annotation	WM	Right: WM	root	Polygon	714.69	1162.3	11815.0654		130	0	250	867052.7	7680.5
animalid1-SC_s4.ome.tiff	8c681b11-edc6-4d44-8ffb-f71aa50fa122	Annotation	vf	Right: vf	WM	Polygon	926.57	1584.9	5504.355		70	0	130	318393.1	2797.5
animalid1-SC_s4.ome.tiff	fe3488cc-9323-43fe-b806-60920f145a14	Annotation	df	Right: df	WM	Polygon	1198.4	511.67	995.49		74	0	130	149542.9	1635.6
animalid1-SC_s4.ome.tiff	5e05ddf7-ecb9-4cd2-bebf-56fc172d36e0	Annotation	psdc	Right: psdc	df	Polygon	1228.7	467.41	101.8575		64	0	74	21742.5	936.42
animalid1-SC_s4.ome.tiff	ce99ff06-d29c-436b-95c8-c239d37ff084	Annotation	cu	Right: cu	df	Polygon	1113.6	496.56	497.1375		61	0	74	63952.8	1174.6
animalid1-SC_s4.ome.tiff	223d5fdd-ba80-45ab-98ba-78ad75eaa9ad	Annotation	dcs	Right: dcs	df	Polygon	1253.8	709.51	199.26		62	0	74	29669	720.6
animalid1-SC_s4.ome.tiff	e48a0009-7ced-4ffe-9769-f9e6f72746c5	Annotation	gr	Right: gr	df	Polygon	1289.7	395.67	197.4375		63	0	74	34106.3	846.01
animalid1-SC_s4.ome.tiff	c04323ec-2231-417e-b415-2e84b6dbeadf	Annotation	lfc	Right: lfc	WM	Polygon	364.19	1069.3	5315.8276		75	0	130	398976	4043.4
animalid1-SC_s4.ome.tiff	ed6dc88b-9ab4-4e0b-bd19-00b2b137fe6e	Annotation	lf	Right: lf	lfc	Polygon	338.4	1183.7	4019.625		65	0	75	307711.6	2530
animalid1-SC_s4.ome.tiff	3d7fa3dc-0d9d-4162-9b1a-99018eaa1d7b	Annotation	dl	Right: dl	lfc	Polygon	699.56	423.15	372.8025		66	0	75	19477.1	1437.1
animalid1-SC_s4.ome.tiff	bf56647d-2dc6-464c-b091-069122b5974e	Annotation	LSp	Right: LSp	lfc	Polygon	442.59	720.7	694.17		68	0	75	46492.7	1142.2
animalid1-SC_s4.ome.tiff	c50c2c2b-4d78-41ab-bec3-70f573923315	Annotation	rs	Right: rs	lfc	Polygon	275.57	815.4	229.23		69	0	75	25294.7	656.44
animalid1-SC_s4.ome.tiff	55827b22-1646-4eaf-bce6-549d52ed8fce	Annotation	GM	Right: GM	root	Polygon	877.38	960.66	15637.8604		71	0	250	712734.6	3655.7
animalid1-SC_s4.ome.tiff	3ba4eaa5-1571-4c78-afd4-05c9d9334f38	Annotation	DH	Right: DH	GM	Geometry	832.09	680.81	4971.7798		90	0	71	309075.2	2975.8
animalid1-SC_s4.ome.tiff	880bbe1f-e4a9-478e-ba45-7f18b02c1ecb	Annotation	1Sp	Right: 1Sp	DH	Polygon	679.83	457.59	370.98		1	0	90	12896.8	1465.3
animalid1-SC_s4.ome.tiff	bf02ba8f-3073-4034-9d4e-4dd3d465fa64	Annotation	2Ssp	Right: 2Ssp	DH	Polygon	678.88	480.5	493.4925		2	0	90	16730.4	1446.2
animalid1-SC_s4.ome.tiff	22e9b34f-6bc8-441d-8f03-d93f04c6a681	Annotation	2Spl	Right: 2Spl	DH	Geometry	715.26	496.28	496.7325		3	0	90	18510.6	1441.1
animalid1-SC_s4.ome.tiff	25673f6e-6d4d-42fb-8670-46c82fa3075e	Annotation	3Sp	Right: 3Sp	DH	Polygon	724.66	540.49	813.4425		4	0	90	43679.5	1422.8
animalid1-SC_s4.ome.tiff	35481393-5fbe-4b92-875a-9031ee358717	Annotation	4Sp	Right: 4Sp	DH	Geometry	875.92	638.76	583.605		5	0	90	70786.4	2308
animalid1-SC_s4.ome.tiff	485d8a81-337f-4f51-88bb-5fb88b4405cc	Annotation	IB	Right: IB	DH	Polygon	1142.8	754.92	73.5075		6	0	90	5858	350.65
animalid1-SC_s4.ome.tiff	074da03c-eb04-45c6-8219-c6a4957f9015	Annotation	5SpL	Right: 5SpL	DH	Polygon	788.86	744.3	1071.63		8	0	90	59029.3	989.17
animalid1-SC_s4.ome.tiff	d7d2f9ef-39e8-4be4-a4ef-af78be138400	Annotation	5SpM	Right: 5SpM	DH	Polygon	1035.8	817.19	451.3725		9	0	90	44669.2	1359.6
animalid1-SC_s4.ome.tiff	6ea9290b-f41c-4810-bc81-b41498f2544e	Annotation	6Sp	Right: 6Sp	DH	Geometry	829.78	910.49	617.0175		11	0	90	36914.9	1087.5
animalid1-SC_s4.ome.tiff	4c174e2f-edfd-4c44-a1f7-edab6ac637c3	Annotation	C	Right: C	GM	Polygon	1296	1007.5	1660.905		100	0	71	35825.6	844.83
animalid1-SC_s4.ome.tiff	eef88e7a-e65a-4b1e-9fc6-61817594bf7e	Annotation	10Sp	Right: 10Sp	C	Polygon	1293.6	1008.1	1660.5		14	0	100	34167.9	898.9
animalid1-SC_s4.ome.tiff	3a34539d-1094-4ddc-9194-bcb62cba6ff0	Annotation	CC	Right: CC	C	Polygon	1338.9	990.89	2.025		16	0	100	1689.5	178.92
animalid1-SC_s4.ome.tiff	5073e87a-ee7c-4df7-a5cf-1dcaebbfae2c	Annotation	VH	Right: VH	GM	Geometry	874.24	1190.8	9004.9727		110	0	71	367777.7	2745.2
animalid1-SC_s4.ome.tiff	0c63973a-a6a1-4046-a985-74f5a0ff9e35	Annotation	7Sp	Right: 7Sp	VH	Polygon	855.11	1110.2	5065.5376		18	0	110	185273.4	2382
animalid1-SC_s4.ome.tiff	63626dd4-1034-47df-94d8-c1a0f7cf1e09	Annotation	CeCv	Right: CeCv	VH	Polygon	1148.3	952.12	311.85		19	0	110	14977.3	493.11
