Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Cells: marker+ Count	Cells: marker- Count	ID	Side	Parent ID	Num Detections	Num Cells: marker+	Num Cells: marker-	Area µm^2	Perimeter µm
animalid0_030.ome.tiff	1a345eca-92fc-4803-9e2d-7b2612117349	Annotation	PARN	Left: PARN	MY-mot	Polygon	3863.4	5157.2	0	25	852	0	370	25	0	25	377592.9	2802.1
animalid0_030.ome.tiff	4c3efade-a145-4255-a832-998970969af5	Annotation	ICB	Left: ICB	MY-mot	Polygon	4080.4	3337.2	0	1	372	0	370	1	0	1	29516.2	664.5
animalid0_030.ome.tiff	1a281293-8c1c-414d-8f2c-4b27925f3cd1	Annotation	MY-sat	Left: MY-sat	MY	Polygon	5211.4	5781	0	0	379	0	354	7	6	1	35982.1	1407.1
animalid0_030.ome.tiff	e8a9db3d-a9e7-4910-936c-b72b4d2401b4	Annotation	RM	Left: RM	MY-sat	Polygon	5213.4	5687.8	6	1	206	0	379	7	6	1	25797.9	1023.4
animalid0_030.ome.tiff	9b774bff-77d9-4bfb-8608-503fea9c7acb	Annotation	RPA	Left: RPA	MY-sat	Polygon	5205.9	6010.6	0	0	230	0	379	0	0	0	10379.4	467.3
animalid0_030.ome.tiff	f44c4ff6-7006-4c78-91bb-102a8ebb56e8	Annotation	VS	Left: VS	root	Geometry	4274.4	4062.6	0	0	73	0	997	56	0	56	346991.2	6779.8
animalid0_030.ome.tiff	4fb0f35c-09dd-4411-a7ae-28bc8200a99c	Annotation	V4	Left: V4	VS	Geometry	3805	4125.7	0	7	145	0	73	22	0	22	134409.4	8782.9
animalid0_030.ome.tiff	0cc17927-60b9-4235-b08e-fa4a8cfa93c1	Annotation	V4r	Left: V4r	V4	Geometry	3017.7	4249.8	0	15	153	0	145	15	0	15	75916	4828.6
animalid0_030.ome.tiff	6859b0ee-e5e7-45e2-979d-8a52b061c86b	Annotation	VL	Left: VL	VS	Geometry	4571.7	4022.5	0	0	81	0	73	34	0	34	212531.8	3611.4
animalid0_030.ome.tiff	194ccb75-6f9a-4910-a37e-b62e755c3d04	Annotation	chpl	Left: chpl	VL	Geometry	4571.7	4022.5	0	34	108	0	81	34	0	34	212531.8	3611.4
animalid0_030.ome.tiff	e74edbc7-14d2-4118-9de0-bd21d3bdd39a	Annotation	fiber tracts	Left: fiber tracts	root	Geometry	3669.9	3749.5	0	0	1009	0	997	120	8	112	1932975.8	31904.1
animalid0_030.ome.tiff	9d2da928-8df3-4956-a5fb-5129f25a4992	Annotation	cbf	Left: cbf	fiber tracts	Geometry	3578.8	3213.4	0	0	960	0	1009	108	8	100	1472587.1	22772.6
animalid0_030.ome.tiff	ba43b690-db83-4c7d-868b-660284e48f3e	Annotation	arb	Left: arb	cbf	Geometry	3613.7	3031.3	6	86	728	0	960	92	6	86	1307537.1	20237.2
animalid0_030.ome.tiff	d44757ee-ac85-4b5c-b6d2-b9ea79c6a332	Annotation	cbc	Left: cbc	cbf	Polygon	4983.5	3233.3	0	0	744	0	960	0	0	0	97.5	87.07
animalid0_030.ome.tiff	ee2496a2-cb18-4bd6-b819-bdf4fae49e1c	Annotation	cbp	Left: cbp	cbf	Geometry	3301.1	4657.4	0	0	752	0	960	16	2	14	164928.6	2623.8
animalid0_030.ome.tiff	87eed3d4-8a30-461a-9484-645fa012c16d	Annotation	scp	Left: scp	cbp	Polygon	3958.6	6186.2	0	0	326	0	752	10	2	8	20884.1	974.49
animalid0_030.ome.tiff	999a3def-8ea4-4df7-a213-63e5e5016b17	Annotation	sctv	Left: sctv	scp	Polygon	3958.6	6186.2	2	8	866	0	326	10	2	8	20884.1	974.49
animalid0_030.ome.tiff	a38aed16-0d25-44c7-8fc8-80cad6c2451e	Annotation	icp	Left: icp	cbp	Polygon	3205.8	4435.8	0	6	1123	0	752	6	0	6	144044.5	1649.3
animalid0_030.ome.tiff	840db2ef-a8d7-43bb-98cd-1249df54bc2e	Annotation	cm	Left: cm	fiber tracts	Geometry	3602.4	5284.3	0	0	967	0	1009	9	0	9	311988.9	6400.7
animalid0_030.ome.tiff	fe1e2bc5-cab4-441b-8abc-6e046e6ae102	Annotation	Vn	Left: Vn	cm	Polygon	3230.6	5349.6	0	0	901	0	967	9	0	9	237545	3451
animalid0_030.ome.tiff	71bf27d1-2e30-42a2-ad14-51a9579a0c89	Annotation	sV	Left: sV	Vn	Polygon	3230.6	5349.6	0	0	229	0	901	9	0	9	237545	3451
animalid0_030.ome.tiff	3843cc20-cb6b-48b3-b1aa-aed53223bc96	Annotation	sptV	Left: sptV	sV	Polygon	3230.6	5349.6	0	9	794	0	229	9	0	9	237545	3451
animalid0_030.ome.tiff	8a637ae9-1e61-4351-87cc-9c18f0289f0c	Annotation	drt	Left: drt	cm	Polygon	5100.1	5933.8	0	0	792	0	967	0	0	0	21897.2	554.26
animalid0_030.ome.tiff	3ec1fd34-6e35-4bd8-916f-dc3785283f2c	Annotation	cett	Left: cett	drt	Polygon	5100.1	5933.8	0	0	932	0	792	0	0	0	21897.2	554.26
animalid0_030.ome.tiff	983614ec-fe21-4fa7-b4e9-5808d6fe50bc	Annotation	ml	Left: ml	cett	Polygon	5100.1	5933.8	0	0	697	0	932	0	0	0	21897.2	554.26
animalid0_030.ome.tiff	fae81361-23bd-4213-b491-d8b4e50053f7	Annotation	VIIn	Left: VIIn	cm	Polygon	4620.3	4789	0	0	798	0	967	0	0	0	22833.5	622.83
animalid0_030.ome.tiff	e90cec1b-30af-47e9-9f56-afc0fdd694c4	Annotation	VIIIn	Left: VIIIn	cm	Geometry	3985.5	4647.3	0	0	933	0	967	0	0	0	13043.6	994.18
animalid0_030.ome.tiff	1525593a-3cd3-47b3-93c6-eec12eed1abb	Annotation	cVIIIn	Left: cVIIIn	VIIIn	Geometry	3985.5	4647.3	0	0	948	0	933	0	0	0	13043.6	994.18
animalid0_030.ome.tiff	83e9d877-1587-4e82-9e69-9d5ce3f5832a	Annotation	tb	Left: tb	cVIIIn	Geometry	4241.8	6224.8	0	0	841	0	948	0	0	0	3815.3	557.74
animalid0_030.ome.tiff	39594eb1-90f3-4d3f-b979-0308392f0e99	Annotation	das	Left: das	cVIIIn	Polygon	3879.5	3995.1	0	0	506	0	948	0	0	0	9228.2	436.44
animalid0_030.ome.tiff	19400a9b-6851-468c-9a14-9c74134accd8	Annotation	IIIn	Left: IIIn	cm	Polygon	5239.8	4676.7	0	0	832	0	967	0	0	0	16669.6	778.43
animalid0_030.ome.tiff	084978c1-c561-4cf1-bece-47764c3f6012	Annotation	mlf	Left: mlf	IIIn	Polygon	5239.8	4676.7	0	0	62	0	832	0	0	0	16669.6	778.43
animalid0_030.ome.tiff	6a70a98a-a75e-40e3-92b0-628b41ffa190	Annotation	lfbs	Left: lfbs	fiber tracts	Polygon	4967.6	6125.3	0	0	983	0	1009	1	0	1	68574	1122.1
animalid0_030.ome.tiff	e9f3cbcd-e863-4359-913b-6ee4125e248e	Annotation	cst	Left: cst	lfbs	Polygon	4967.6	6125.3	0	0	784	0	983	1	0	1	68574	1122.1
animalid0_030.ome.tiff	8264e28e-7721-4b9b-8621-6cdff28d2189	Annotation	py	Left: py	cst	Polygon	4967.6	6125.3	0	1	190	0	784	1	0	1	68574	1122.1
animalid0_030.ome.tiff	26e2b01b-2c26-40e9-97c3-fc4031737ae8	Annotation	eps	Left: eps	fiber tracts	Geometry	4500.8	5599.8	0	0	1000	0	1009	2	0	2	79840.3	2401.8
animalid0_030.ome.tiff	ec7100af-f7ee-41e0-90f1-b706fc6c5189	Annotation	rust	Left: rust	eps	Polygon	3822.2	5998	0	0	863	0	1000	0	0	0	39856.3	1458.3
animalid0_030.ome.tiff	f9cc8802-0640-41c6-89bb-f252c1e0c8f5	Annotation	tsp	Left: tsp	eps	Polygon	5177.3	5202.9	0	0	877	0	1000	2	0	2	39984.1	943.54
animalid0_030.ome.tiff	dd28f821-939f-43cd-b33e-ec8ecc6cee11	Annotation	tspc	Left: tspc	tsp	Polygon	5177.3	5202.9	0	2	1043	0	877	2	0	2	39984.1	943.54
animalid0_031.ome.tiff	cd79cea6-f988-4a61-8441-8367644575b6	Annotation	Root		Root object (Image)	Geometry	5404.9	3733.9	0	0				2426	107	2319	30975804.1	35018.7
animalid0_031.ome.tiff	e6a0e33a-d63a-4e83-b58c-4c288cba01bd	Annotation	root	Right: root	Root	Polygon	7043.3	3892.9	0	0	997	0		1296	38	1258	15755585.5	18198.1
animalid0_031.ome.tiff	c0883fa4-1fc7-42c6-a1fa-d996857db704	Annotation	grey	Right: grey	root	Geometry	7112.4	3867	0	0	8	0	997	960	34	926	12923940.7	57180.5
animalid0_031.ome.tiff	47cbfdf6-be5a-4d85-88a8-81b16ec83749	Annotation	CB	Right: CB	grey	Geometry	7483.9	3176.4	0	4	512	0	8	499	19	480	7975681.9	37484
animalid0_031.ome.tiff	cde485b7-8590-4e28-973e-5df7ad9502a3	Annotation	CBN	Right: CBN	CB	Geometry	6911.3	3553.2	0	0	519	0	512	80	4	76	881992	6846.5
animalid0_031.ome.tiff	15060334-5063-491d-8367-4bbb13507d8e	Annotation	VeCB	Right: VeCB	CBN	Polygon	6516.2	3619.1	0	2	589508455	0	519	2	0	2	79254.7	1100.5
animalid0_031.ome.tiff	46ad19b2-9e1b-4393-a97a-5c3c22d103e8	Annotation	DN	Right: DN	CBN	Polygon	7555.9	3928.2	0	23	846	0	519	23	0	23	271851.4	2246.1
animalid0_031.ome.tiff	646ae8fa-bea4-45bd-8ac4-b8a0cf3f82f8	Annotation	IP	Right: IP	CBN	Polygon	7020.3	3393.4	2	41	91	0	519	43	2	41	290706.8	2550.9
animalid0_031.ome.tiff	7088378b-4a00-4c00-b1bc-9a23804544e1	Annotation	FN	Right: FN	CBN	Polygon	6180.2	3300.6	2	10	989	0	519	12	2	10	240179.1	1898.5
animalid0_031.ome.tiff	a3e8c4d4-fca4-4ec9-aeed-d5d41c2ff607	Annotation	CBX	Right: CBX	CB	Geometry	7566.2	3120.7	0	0	528	0	512	415	15	400	6969673.2	30853.1
animalid0_031.ome.tiff	9d3fb38a-28a2-4e14-8ed9-a6f6fa1bc52c	Annotation	HEM	Right: HEM	CBX	Geometry	8322.2	3597.7	0	0	1073	0	528	193	9	184	4662122.8	19756.6
animalid0_031.ome.tiff	5778b3fc-767b-4728-866d-1f7b9c7cd79a	Annotation	PRM	Right: PRM	HEM	Polygon	8534.7	4151.2	0	9	1025	0	1073	9	0	9	101179.3	1695
animalid0_031.ome.tiff	b97eabac-5bc9-471d-a358-41445243d48f	Annotation	COPY	Right: COPY	HEM	Geometry	8005.9	4029.5	0	5	1033	0	1073	5	0	5	136368.4	1557.5
animalid0_031.ome.tiff	3b0fb539-905d-4d2b-b92d-766980409149	Annotation	PFL	Right: PFL	HEM	Polygon	8966.2	4878	6	23	1041	0	1073	29	6	23	1161243.8	8634.1
animalid0_031.ome.tiff	b49ba602-1b73-442c-999e-492e06a74e7f	Annotation	FL	Right: FL	HEM	Polygon	8423.1	4960.5	1	13	1049	0	1073	14	1	13	279872.2	2955.6
animalid0_031.ome.tiff	c41a1e5f-0b0f-4932-b722-a58fe612317c	Annotation	SIM	Right: SIM	HEM	Geometry	7012.5	2393.6	2	26	1007	0	1073	28	2	26	394876.8	3921.7
animalid0_031.ome.tiff	1582ecfb-ff7c-4d58-9999-0032cecb853f	Annotation	AN	Right: AN	HEM	Polygon	8230.6	3015.2	0	0	1017	0	1073	108	0	108	2588582.3	7426.2
animalid0_031.ome.tiff	4172457a-4a33-4c16-afee-7f2c895a9659	Annotation	ANcr1	Right: ANcr1	AN	Geometry	7805.1	2633.9	0	61	1056	0	1017	61	0	61	1258558.4	5835.2
animalid0_031.ome.tiff	df0dcb39-2d16-4064-933b-6395e32ca685	Annotation	ANcr2	Right: ANcr2	AN	Polygon	8633.3	3376	0	47	1064	0	1017	47	0	47	1330023.9	5642.8
animalid0_031.ome.tiff	73ad08a3-0948-4e38-9f2e-ed590d42a3e5	Annotation	VERM	Right: VERM	CBX	Geometry	6038.7	2156.9	0	0	645	0	528	222	6	216	2307550.4	13742.4
animalid0_031.ome.tiff	9ed2ad73-408c-44db-b3be-aaaada57143a	Annotation	LING	Right: LING	VERM	Geometry	5544.1	3501.3	0	34	912	0	645	34	0	34	59974.5	2008.9
animalid0_031.ome.tiff	54af5ed8-25e6-49d2-bc3d-c02b0d76abd1	Annotation	CENT	Right: CENT	VERM	Polygon	5425.4	2958.3	0	0	920	0	645	1	0	1	48787.7	1037.1
animalid0_031.ome.tiff	792f70c6-f2e0-4839-8a11-15e906b32d38	Annotation	CENT3	Right: CENT3	CENT	Polygon	5425.4	2958.3	0	1	984	0	920	1	0	1	48787.7	1037.1
animalid0_031.ome.tiff	e5981e2a-6ad6-4ffa-9f1a-4de78ed5f2c7	Annotation	CUL	Right: CUL	VERM	Geometry	5915.4	2405.3	0	0	928	0	645	85	5	80	1222536.3	7092.6
animalid0_031.ome.tiff	e9c3a540-030c-4e93-b141-dff894660440	Annotation	CUL4, 5	Right: CUL4, 5	CUL	Geometry	5915.4	2405.3	5	80	1091	0	928	85	5	80	1222536.3	7092.6
animalid0_031.ome.tiff	73734a1a-c2b5-41bd-9b96-3409759e40fb	Annotation	DEC	Right: DEC	VERM	Polygon	6254.2	1723.7	1	101	936	0	645	102	1	101	976573.8	7840.2
animalid0_031.ome.tiff	013f1021-aa25-42b0-a8c2-15f3ebc4481d	Annotation	BS	Right: BS	grey	Geometry	6513.6	4980.2	0	0	343	0	8	461	15	446	4948258.8	23805.8
animalid0_031.ome.tiff	f5db18a8-2a1f-4ac3-8490-8ad47af6d76d	Annotation	HB	Right: HB	BS	Geometry	6513.6	4980.2	0	0	1065	0	343	461	15	446	4948258.8	23805.8
animalid0_031.ome.tiff	73111bbb-b4af-4546-96fd-91293c9c15ee	Annotation	P	Right: P	HB	Geometry	6280.8	5685.6	0	21	771	0	1065	69	0	69	853516.2	10650
animalid0_031.ome.tiff	9da746b3-6aaa-4a05-8675-584d9061ae41	Annotation	P-sen	Right: P-sen	P	Geometry	6657.1	5840.7	0	0	1132	0	771	16	0	16	367975.5	3514.8
animalid0_031.ome.tiff	f941c92d-cb93-4c28-a7fd-50f4e197a731	Annotation	PSV	Right: PSV	P-sen	Polygon	7123.1	5512.2	0	8	7	0	1132	8	0	8	136214	1418.9
animalid0_031.ome.tiff	40f88f26-4fd9-43cf-9a95-e9f77376b65c	Annotation	SOC	Right: SOC	P-sen	Polygon	6383.3	6033.8	0	0	398	0	1132	8	0	8	231761.4	2095.9
animalid0_031.ome.tiff	c2e8ce97-b915-48f6-93f8-614c31b5c609	Annotation	SOCm	Right: SOCm	SOC	Polygon	6156.7	5999.3	0	1	105	0	398	1	0	1	55678.2	904.61
animalid0_031.ome.tiff	e9f72948-8336-42cf-a1c5-0c4ff799f381	Annotation	SOCl	Right: SOCl	SOC	Polygon	6529.3	5978.5	0	5	114	0	398	5	0	5	108702	1265.7
animalid0_031.ome.tiff	ae32e7e6-5bda-4f1b-a900-0b4d961ae5b2	Annotation	POR	Right: POR	SOC	Polygon	6334.8	6151.5	0	2	122	0	398	2	0	2	67381.3	1452.9
animalid0_031.ome.tiff	6bc66a09-9305-4857-beb9-88096d1f1465	Annotation	P-mot	Right: P-mot	P	Polygon	5881.3	5640.4	0	0	987	0	771	32	0	32	342084	2723.6
animalid0_031.ome.tiff	3d18d532-e36e-467e-89c8-2719f9254683	Annotation	PRNc	Right: PRNc	P-mot	Polygon	5881.3	5640.4	0	32	1093	0	987	32	0	32	342084	2723.6
animalid0_031.ome.tiff	961fbeb5-5450-4f8d-95e3-4ef5f6483645	Annotation	MY	Right: MY	HB	Geometry	6562.1	4833.2	2	32	354	0	1065	392	15	377	4094742.7	23502.9
animalid0_031.ome.tiff	1e00974e-eac1-4262-bb09-f5b13cb584d9	Annotation	MY-mot	Right: MY-mot	MY	Geometry	6267.8	4705.8	0	0	370	0	354	188	9	179	2741094.5	15153.4
animalid0_031.ome.tiff	6c135b9f-b025-471e-8c77-e51e7f1f360a	Annotation	y	Right: y	MY-mot	Polygon	7144.6	4056.4	0	3	781	0	370	3	0	3	29600.3	684.02
animalid0_031.ome.tiff	84bbd3ab-3169-4878-beae-9c67b1334a0e	Annotation	GRN	Right: GRN	MY-mot	Geometry	5583.1	5139.5	1	26	1048	0	370	27	1	26	530120.1	5025.2
animalid0_031.ome.tiff	f752646c-1166-4f22-b98e-aa0e6b441671	Annotation	MARN	Right: MARN	MY-mot	Geometry	5425.4	5628.1	0	0	307	0	370	0	0	0	773.16	318.28
animalid0_031.ome.tiff	d6acbc01-27fc-4c08-90cb-bb4558ba5036	Annotation	ACVII	Right: ACVII	MY-mot	Polygon	6275.3	5580.4	0	1	576	0	370	1	0	1	6674.9	301.69
animalid0_031.ome.tiff	d8fa9684-ee4a-480b-9996-4ff925a608fb	Annotation	PARN	Right: PARN	MY-mot	Polygon	6626.2	5122.2	0	46	852	0	370	46	0	46	405962.1	2782.7
animalid0_031.ome.tiff	6dda35e8-83ae-40da-8193-ebcb2544fd6d	Annotation	ICB	Right: ICB	MY-mot	Polygon	6679	3469.2	0	0	372	0	370	0	0	0	47075.7	939.59
animalid0_031.ome.tiff	f6c016ea-d2ed-47f2-8a62-f0e59597fd47	Annotation	IRN	Right: IRN	MY-mot	Geometry	6257.7	5259.5	1	28	136	0	370	29	1	28	398814.4	3245
animalid0_031.ome.tiff	c98fc6ba-e606-4632-aae3-0087448fe08e	Annotation	VI	Right: VI	MY-mot	Polygon	5671.4	4612.8	0	1	653	0	370	1	0	1	19336.1	614.33
animalid0_031.ome.tiff	bda01ed1-cc67-4367-87ed-82735ddd219b	Annotation	VII	Right: VII	MY-mot	Polygon	6536.7	5771.2	0	5	661	0	370	5	0	5	75631.7	1204.8
animalid0_031.ome.tiff	5627ca26-2760-436b-b6da-413824e3bdbd	Annotation	PHY	Right: PHY	MY-mot	Polygon	5550.5	4273.6	0	0	154	0	370	2	0	2	54708.6	1019.5
animalid0_031.ome.tiff	0c645732-6f61-4539-927d-2fd36784b948	Annotation	PRP	Right: PRP	PHY	Polygon	5550.5	4273.6	0	2	169	0	154	2	0	2	54708.6	1019.5
animalid0_031.ome.tiff	f29d1169-7eed-48eb-84b0-0f7e0e9b8aa7	Annotation	VNC	Right: VNC	MY-mot	Geometry	6444.8	4190.1	0	0	701	0	370	74	7	67	1172032.3	5206.6
animalid0_031.ome.tiff	bfd5f3cb-aa29-45fe-b78a-d065b80efed5	Annotation	MV	Right: MV	VNC	Polygon	6215.3	4224.5	2	42	202	0	701	44	2	42	758719.3	3803
animalid0_031.ome.tiff	e4062a74-a358-4791-a84b-ca17c6211ed6	Annotation	LAV	Right: LAV	VNC	Polygon	6876.3	4332.5	3	5	209	0	701	8	3	5	210982.5	2217.3
animalid0_031.ome.tiff	e0ceeddb-ca59-4230-a022-ae756b14b998	Annotation	SUV	Right: SUV	VNC	Polygon	6855.5	3912.7	2	20	217	0	701	22	2	20	202330.4	1674.7
animalid0_031.ome.tiff	941a7c0a-9140-4533-a307-6caffeb47b96	Annotation	MY-sat	Right: MY-sat	MY	Polygon	5244	5622.8	0	0	379	0	354	1	0	1	23779.9	1025.7
animalid0_031.ome.tiff	3546a6b5-6f36-47ca-9ff5-5ab4e85e9da8	Annotation	RM	Right: RM	MY-sat	Polygon	5244	5622.8	0	1	206	0	379	1	0	1	23779.9	1025.7
animalid0_031.ome.tiff	e51da65f-5394-4a56-944e-a072998793c6	Annotation	MY-sen	Right: MY-sen	MY	Geometry	7474.5	5073.9	0	0	386	0	354	169	4	165	822035.3	6531.8
animalid0_031.ome.tiff	22df8b27-4fc9-462c-9b87-fc908102b899	Annotation	CN	Right: CN	MY-sen	Polygon	7776.3	5020.3	0	0	607	0	386	140	1	139	556713.6	3745.2
animalid0_031.ome.tiff	f6a6f1ab-fab7-4292-91dc-496e0185b9d5	Annotation	DCO	Right: DCO	CN	Polygon	7725	4589	0	40	96	0	607	40	0	40	176629.9	2085.2
animalid0_031.ome.tiff	61ebf8e3-b072-4c63-a484-e92dced12a2c	Annotation	VCO	Right: VCO	CN	Polygon	7800.1	5220.7	1	99	101	0	607	100	1	99	380083.7	2654.9
animalid0_031.ome.tiff	2ac94bc1-fe6d-4043-bdce-640c58d58ce7	Annotation	NTB	Right: NTB	MY-sen	Polygon	5812.2	5991.9	0	8	642	0	386	8	0	8	39462.7	882.2
animalid0_031.ome.tiff	434f0994-c693-4f9b-8d31-7ab9afca8768	Annotation	SPVO	Right: SPVO	MY-sen	Polygon	7021.2	5045.7	3	18	445	0	386	21	3	18	225859.1	1904.3
animalid0_031.ome.tiff	f2c4e5b5-33c1-46ce-9fde-785b83ffab56	Annotation	VS	Right: VS	root	Geometry	6112	3976.2	0	0	73	0	997	86	0	86	506665.9	5966.5
animalid0_031.ome.tiff	676183bf-5f1a-4a73-a12c-1ab7d76bcfa0	Annotation	VL	Right: VL	VS	Geometry	6420.9	4013	0	0	81	0	73	46	0	46	215701.9	3248.5
animalid0_031.ome.tiff	f8241ef0-8599-42a3-8194-946c9688f0ea	Annotation	chpl	Right: chpl	VL	Geometry	6420.9	4013	0	46	108	0	81	46	0	46	215701.9	3248.5
animalid0_031.ome.tiff	711a722f-5553-42ec-9604-596b854714e8	Annotation	V4	Right: V4	VS	Geometry	5883.1	3949	0	36	145	0	73	40	0	40	290786.7	8367.7
animalid0_031.ome.tiff	16d2effc-1504-43c7-9d2a-a58b6c8ee1d9	Annotation	V4r	Right: V4r	V4	Geometry	7976.4	4750	0	4	153	0	145	4	0	4	28431.7	2617.5
animalid0_031.ome.tiff	441df3cb-910d-4907-8d70-1554574a32ce	Annotation	fiber tracts	Right: fiber tracts	root	Geometry	6861.8	4015.4	0	0	1009	0	997	250	4	246	2322900.7	38548.6
animalid0_031.ome.tiff	fe74b6f9-2ec4-4158-8d44-41b94f1281d7	Annotation	cbf	Right: cbf	fiber tracts	Geometry	6969.9	3385.2	0	0	960	0	1009	223	2	221	1589929.4	26664.6
animalid0_031.ome.tiff	63353b00-cfb9-47e4-b68b-1f30f3c1a7d9	Annotation	arb	Right: arb	cbf	Geometry	6994.4	3243.1	1	202	728	0	960	203	1	202	1374645.7	25173.8
animalid0_031.ome.tiff	fabef9cb-d3ac-4f4b-aacb-c6dee19a464c	Annotation	cbc	Right: cbc	cbf	Polygon	5617.6	3173	1	6	744	0	960	7	1	6	59861.7	1204.2
animalid0_031.ome.tiff	62505e02-5e2b-4f62-96d6-60f0a902e179	Annotation	cbp	Right: cbp	cbf	Geometry	7274.9	4725.1	0	0	752	0	960	13	0	13	155354.3	2528.1
animalid0_031.ome.tiff	c6caed05-8a65-4884-b59e-92e8f2895b91	Annotation	scp	Right: scp	cbp	Polygon	6905.6	6088.4	0	0	326	0	752	1	0	1	29498.6	1033.1
animalid0_031.ome.tiff	abd3de73-0a7b-40a1-8323-871bf0c06aca	Annotation	sctv	Right: sctv	scp	Polygon	6905.6	6088.4	0	1	866	0	326	1	0	1	29498.6	1033.1
animalid0_031.ome.tiff	a73a8e4a-7e61-4235-8101-0d5ad4186a7c	Annotation	icp	Right: icp	cbp	Polygon	7361.5	4405.6	0	12	1123	0	752	12	0	12	125855.7	1495
animalid0_031.ome.tiff	e4d0cf31-1904-4dcd-8e48-bd77d42d9202	Annotation	cm	Right: cm	fiber tracts	Geometry	6825.7	5277.4	0	0	967	0	1009	17	2	15	582525.4	10433.6
animalid0_031.ome.tiff	9c643b49-9152-4f61-9587-29741fd9abf0	Annotation	drt	Right: drt	cm	Polygon	5355.3	5855.5	0	0	792	0	967	1	0	1	29229.4	653.9
animalid0_031.ome.tiff	f45a0080-5840-470f-be07-aa13d0276bfd	Annotation	cett	Right: cett	drt	Polygon	5355.3	5855.5	0	0	932	0	792	1	0	1	29229.4	653.9
animalid0_031.ome.tiff	2f41dc09-486e-4bbe-a501-e346500efa94	Annotation	ml	Right: ml	cett	Polygon	5355.3	5855.5	0	1	697	0	932	1	0	1	29229.4	653.9
animalid0_031.ome.tiff	3a397238-0f35-4c63-b565-f5fb1e05ab0b	Annotation	VIIn	Right: VIIn	cm	Polygon	5824	4537.8	0	0	798	0	967	0	0	0	31464.7	720.99
animalid0_031.ome.tiff	2ae69649-aec4-4314-b880-4e03af0ba196	Annotation	gVIIn	Right: gVIIn	VIIn	Polygon	5824	4537.8	0	0	1116	0	798	0	0	0	31464.7	720.99
animalid0_031.ome.tiff	2595b8ee-ce4f-4fb3-815e-245683e6afe5	Annotation	IIIn	Right: IIIn	cm	Polygon	5371.8	4613.8	0	0	832	0	967	0	0	0	12592.2	604.09
animalid0_031.ome.tiff	251cd03e-2504-4319-a5fa-f00dee25b06f	Annotation	mlf	Right: mlf	IIIn	Polygon	5371.8	4613.8	0	0	62	0	832	0	0	0	12592.2	604.09
animalid0_031.ome.tiff	1ebac2c8-d46a-444a-b8c7-38c3bc4fbec3	Annotation	Vn	Right: Vn	cm	Polygon	7344.9	5337.1	0	0	901	0	967	5	1	4	206188.8	2904.3
animalid0_031.ome.tiff	f42f14a7-3008-4b4f-bcdf-afd4f884d4f4	Annotation	sV	Right: sV	Vn	Polygon	7344.9	5337.1	0	0	229	0	901	5	1	4	206188.8	2904.3
animalid0_031.ome.tiff	31d7151f-3aeb-482c-ba9f-4cb1d611cb8f	Annotation	sptV	Right: sptV	sV	Polygon	7344.9	5337.1	1	4	794	0	229	5	1	4	206188.8	2904.3
animalid0_031.ome.tiff	407f4f4f-5624-440b-a62e-0b1dcaa96c7d	Annotation	VIIIn	Right: VIIIn	cm	Geometry	6778.6	5285.4	0	0	933	0	967	11	1	10	303050.3	8356.2
animalid0_031.ome.tiff	c0bc7e50-83a5-4d8a-a1a4-ddad9b746f57	Annotation	vVIIIn	Right: vVIIIn	VIIIn	Polygon	7362.1	4958.9	1	4	413	0	933	5	1	4	193786.3	3360
animalid0_031.ome.tiff	aa52cceb-188c-44f3-a14e-00b6e22c0c70	Annotation	cVIIIn	Right: cVIIIn	VIIIn	Geometry	5743.7	5864.5	0	0	948	0	933	6	0	6	109264	4996.3
animalid0_031.ome.tiff	4689e34a-afe9-4e0f-8674-e0711ce47d10	Annotation	tb	Right: tb	cVIIIn	Geometry	5664.6	6031	0	6	841	0	948	6	0	6	99593.7	4566.4
animalid0_031.ome.tiff	c4cace9a-8366-4aa7-a9d7-5cde2b83cc12	Annotation	das	Right: das	cVIIIn	Polygon	6558.1	4149.4	0	0	506	0	948	0	0	0	9670.4	429.91
animalid0_031.ome.tiff	fd52154f-08e4-4cad-a721-bffbb3960892	Annotation	lfbs	Right: lfbs	fiber tracts	Polygon	5547	6085.9	0	0	983	0	1009	1	0	1	68378.8	1152.3
animalid0_031.ome.tiff	27d86817-2a7c-446f-a48d-87191914d2ed	Annotation	cst	Right: cst	lfbs	Polygon	5547	6085.9	0	0	784	0	983	1	0	1	68378.8	1152.3
animalid0_031.ome.tiff	fbaa2d74-183f-4e4b-a277-a5a18060b479	Annotation	py	Right: py	cst	Polygon	5547	6085.9	0	1	190	0	784	1	0	1	68378.8	1152.3
animalid0_031.ome.tiff	40f6a75b-2e66-4ae6-86ec-41a15d8f98e6	Annotation	eps	Right: eps	fiber tracts	Geometry	6118.9	5541.2	0	0	1000	0	1009	9	0	9	82067.1	1830.5
animalid0_031.ome.tiff	ada8a636-6311-40a1-8ff8-05e89b1c70cb	Annotation	rust	Right: rust	eps	Polygon	6845.7	5954.2	0	6	863	0	1000	6	0	6	41007.1	795.85
animalid0_031.ome.tiff	7ba4c639-fe79-4d99-9926-73edba12e096	Annotation	tsp	Right: tsp	eps	Polygon	5393	5128.6	0	0	877	0	1000	3	0	3	41060	1034.7
